state,00,01,02,10,11,12,20,21,22
"[[1, 0, -1], [0, 0, 0], [0, 0, 0]]",,108.0,,189.0,225.0,270.0,198.0,243.0,369.0
"[[0, 1, -1], [0, 0, 0], [0, 0, 0]]",153.0,,,135.0,657.0,180.0,279.0,207.0,171.0
"[[0, 0, -1], [1, 0, 0], [0, 0, 0]]",657.0,241.0,,,378.0,261.0,225.0,162.0,214.0
"[[0, 0, -1], [0, 1, 0], [0, 0, 0]]",215.0,187.0,,484.0,,248.0,163.0,160.0,192.0
"[[0, 0, -1], [0, 0, 1], [0, 0, 0]]",459.0,180.0,,162.0,306.0,,243.0,144.0,214.0
"[[0, 0, -1], [0, 0, 0], [1, 0, 0]]",468.0,160.0,,180.0,153.0,198.0,,180.0,198.0
"[[0, 0, -1], [0, 0, 0], [0, 1, 0]]",216.0,567.0,,216.0,153.0,252.0,270.0,,261.0
"[[0, 0, -1], [0, 0, 0], [0, 0, 1]]",558.0,270.0,,117.0,279.0,162.0,270.0,171.0,
"[[1, 0, 0], [-1, 0, 0], [0, 0, 0]]",,216.0,513.0,,257.0,126.0,153.0,214.0,108.0
"[[0, 1, 0], [-1, 0, 0], [0, 0, 0]]",234.0,,180.0,,324.0,477.0,225.0,162.0,234.0
"[[0, 0, 1], [-1, 0, 0], [0, 0, 0]]",207.0,189.0,,,630.0,171.0,178.0,176.0,187.0
"[[0, 0, 0], [-1, 1, 0], [0, 0, 0]]",244.0,423.0,196.0,,,63.0,223.0,126.0,126.0
"[[0, 0, 0], [-1, 0, 1], [0, 0, 0]]",257.0,396.0,248.0,,124.0,,241.0,225.0,252.0
"[[0, 0, 0], [-1, 0, 0], [1, 0, 0]]",189.0,99.0,180.0,,252.0,387.0,,135.0,187.0
"[[0, 0, 0], [-1, 0, 0], [0, 1, 0]]",243.0,189.0,252.0,,252.0,279.0,342.0,,394.0
"[[0, 0, 0], [-1, 0, 0], [0, 0, 1]]",522.0,153.0,144.0,,252.0,207.0,207.0,151.0,
"[[1, 0, 0], [0, -1, 0], [0, 0, 0]]",,2002.0,1622.0,1973.0,,2745.0,4088.0,2219.0,11270.0
"[[0, 1, 0], [0, -1, 0], [0, 0, 0]]",795.0,,648.0,1303.0,,642.0,784.0,540.0,683.0
"[[0, 0, 1], [0, -1, 0], [0, 0, 0]]",1476.0,594.0,,570.0,,784.0,401.0,599.0,541.0
"[[0, 0, 0], [1, -1, 0], [0, 0, 0]]",687.0,617.0,1521.0,,,486.0,608.0,644.0,694.0
