state,00,01,02,10,11,12,20,21,22
"[[0, 0, -1], [0, 0, 1], [-1, 0, 0]]",1.25,1.0,,13.0,4.75,,,2.25,1.5
"[[0, 0, -1], [0, 0, 1], [0, -1, 0]]",3.5,2.0,,16.5,9.25,,4.25,,3.5
"[[0, 0, -1], [0, 0, 1], [0, 0, -1]]",2.75,2.5,,3.5,15.25,,5.0,2.25,
"[[0, 0, -1], [-1, 0, 0], [1, 0, 0]]",1.25,2.5,,,4.5,3.0,,7.25,13.25
"[[0, 0, -1], [0, -1, 0], [1, 0, 0]]",6.5,3.0,,6.25,,5.0,,6.0,22.5
"[[0, 0, -1], [0, 0, -1], [1, 0, 0]]",5.0,3.5,,5.75,3.25,,,6.5,17.0
"[[0, 0, -1], [0, 0, 0], [1, -1, 0]]",10.5,3.25,,7.25,5.5,5.0,,,4.25
"[[0, 0, -1], [0, 0, 0], [1, 0, -1]]",2.5,2.0,,11.0,3.0,3.25,,1.0,
"[[0, 0, -1], [-1, 0, 0], [0, 1, 0]]",1.75,3.5,,,14.75,1.0,5.25,,6.5
"[[0, 0, -1], [0, -1, 0], [0, 1, 0]]",2.0,1.0,,0.5,,1.75,35.25,,6.5
"[[0, 0, -1], [0, 0, -1], [0, 1, 0]]",1.0,2.5,,0.0,3.0,,5.5,,4.5
"[[0, 0, -1], [0, 0, 0], [-1, 1, 0]]",0.75,4.0,,0.0,5.25,1.0,,,1.5
"[[0, 0, -1], [0, 0, 0], [0, 1, -1]]",1.75,8.5,,0.5,2.0,2.5,1.0,,
"[[0, 0, -1], [-1, 0, 0], [0, 0, 1]]",7.0,1.25,,,6.75,1.75,15.5,6.5,
